loc_rowid,pl_name,hostname,pl_orbsmax,pl_eqt,st_teff,st_rad
10235,Kepler-1215 b,Kepler-1215,0.0528,1046.0,5629.0,0.937
10236,Kepler-1215 b,Kepler-1215,0.0528,1046.0,5629.0,0.937
10238,Kepler-1216 b,Kepler-1216,0.0543,1155.0,6063.0,1.012
10241,Kepler-1216 b,Kepler-1216,0.0543,1155.0,6063.0,1.012
10242,Kepler-1216 b,Kepler-1216,0.0543,1155.0,6063.0,1.012
10243,Kepler-1216 b,Kepler-1216,0.053,1113.0,6002.0,0.94
10245,Kepler-1216 b,Kepler-1216,0.0519,1191.0,5657.0,1.182
10246,Kepler-1217 b,Kepler-1217,0.0326,1541.0,6156.0,1.05
10248,Kepler-1217 b,Kepler-1217,0.0326,1541.0,6156.0,1.05
10249,Kepler-1217 b,Kepler-1217,0.032,1487.0,6111.0,0.97
10250,Kepler-1217 b,Kepler-1217,0.0326,1541.0,6156.0,1.05
10252,Kepler-1217 b,Kepler-1217,0.0326,1542.0,6156.0,1.05
10258,Kepler-1218 b,Kepler-1218,0.1564,684.0,5897.0,1.081
10259,Kepler-1218 b,Kepler-1218,0.1564,684.0,5897.0,1.081
10261,Kepler-1218 b,Kepler-1218,0.164,754.0,6282.0,1.22
10264,Kepler-1218 b,Kepler-1218,0.1564,684.0,5897.0,1.081
10265,Kepler-1218 b,Kepler-1218,0.1564,684.0,5897.0,1.081
10267,Kepler-1219 b,Kepler-1219,0.1245,825.0,6053.0,1.188
10269,Kepler-1219 b,Kepler-1219,0.1418,1159.0,5822.0,2.886
10270,Kepler-1219 b,Kepler-1219,0.1245,825.0,6053.0,1.188
10271,Kepler-1219 b,Kepler-1219,0.1245,825.0,6053.0,1.188
10275,Kepler-1219 b,Kepler-1219,0.126,827.0,6052.0,1.21
10277,Kepler-122 b,Kepler-122,0.064,1048.0,6102.0,0.97
10278,Kepler-122 b,Kepler-122,0.0636,1040.0,6103.0,0.949
10280,Kepler-122 b,Kepler-122,0.0636,1040.0,6103.0,0.949
10284,Kepler-122 b,Kepler-122,0.0629,1159.0,6038.0,1.191
10287,Kepler-122 b,Kepler-122,0.0636,1040.0,6103.0,0.949
10289,Kepler-122 c,Kepler-122,0.1063,804.0,6103.0,0.949
10291,Kepler-122 c,Kepler-122,0.1063,804.0,6103.0,0.949
10292,Kepler-122 c,Kepler-122,0.1051,897.0,6038.0,1.191
10294,Kepler-122 c,Kepler-122,0.108,807.0,6102.0,0.97
10297,Kepler-122 c,Kepler-122,0.1063,804.0,6103.0,0.949
10301,Kepler-122 d,Kepler-122,0.1533,670.0,6103.0,0.949
10308,Kepler-122 d,Kepler-122,0.1533,670.0,6103.0,0.949
10309,Kepler-122 d,Kepler-122,0.1533,670.0,6103.0,0.949
10310,Kepler-122 d,Kepler-122,0.1516,747.0,6038.0,1.191
10312,Kepler-122 d,Kepler-122,0.155,674.0,6102.0,0.97
10317,Kepler-122 e,Kepler-122,0.2235,555.0,6103.0,0.949
10318,Kepler-122 e,Kepler-122,0.2235,555.0,6103.0,0.949
10319,Kepler-122 e,Kepler-122,0.2235,555.0,6103.0,0.949
10321,Kepler-122 e,Kepler-122,0.226,558.0,6102.0,0.97
10324,Kepler-122 e,Kepler-122,0.221,618.0,6038.0,1.191
10328,Kepler-122 f,Kepler-122,0.2903,487.0,6103.0,0.949
10329,Kepler-122 f,Kepler-122,0.287,543.0,6038.0,1.191
10331,Kepler-122 f,Kepler-122,0.2903,487.0,6103.0,0.949
10335,Kepler-122 f,Kepler-122,0.294,489.0,6102.0,0.97
10336,Kepler-122 f,Kepler-122,0.2903,487.0,6103.0,0.949
10337,Kepler-1220 b,Kepler-1220,0.0685,923.0,5745.0,0.908
10340,Kepler-1220 b,Kepler-1220,0.073,944.0,5811.0,0.99
10341,Kepler-1220 b,Kepler-1220,0.0734,899.0,5573.0,0.982
10343,Kepler-1220 b,Kepler-1220,0.0685,923.0,5745.0,0.908
10345,Kepler-1220 b,Kepler-1220,0.0685,923.0,5745.0,0.908
10346,Kepler-1221 b,Kepler-1221,0.0906,632.0,5195.0,0.69
10348,Kepler-1221 b,Kepler-1221,0.096,653.0,5275.0,0.76
10350,Kepler-1221 b,Kepler-1221,0.0906,632.0,5195.0,0.69
10351,Kepler-1221 b,Kepler-1221,0.0906,632.0,5195.0,0.69
10352,Kepler-1221 b,Kepler-1221,0.0906,632.0,5195.0,0.69
10355,Kepler-1222 b,Kepler-1222,0.0274,1134.0,5166.0,0.678
10357,Kepler-1222 b,Kepler-1222,0.0274,1134.0,5166.0,0.678
10360,Kepler-1222 b,Kepler-1222,0.0274,1134.0,5166.0,0.678
10361,Kepler-1222 b,Kepler-1222,0.028,1170.0,5220.0,0.723
10364,Kepler-1222 b,Kepler-1222,0.0282,1246.0,5083.0,0.872
10365,Kepler-1223 b,Kepler-1223,0.111,512.0,4761.0,0.66
10369,Kepler-1223 b,Kepler-1223,0.1187,557.0,4875.0,0.795
10370,Kepler-1223 b,Kepler-1223,0.1187,557.0,4875.0,0.795
10371,Kepler-1223 b,Kepler-1223,0.1186,557.0,4873.0,0.796
10372,Kepler-1223 b,Kepler-1223,0.1187,557.0,4875.0,0.795
10378,Kepler-1224 b,Kepler-1224,0.1165,872.0,6113.0,1.218
10380,Kepler-1224 b,Kepler-1224,0.1108,852.0,6282.0,1.048
10381,Kepler-1224 b,Kepler-1224,0.1108,852.0,6282.0,1.048
10382,Kepler-1224 b,Kepler-1224,0.114,856.0,6292.0,1.08
10384,Kepler-1224 b,Kepler-1224,0.1108,852.0,6282.0,1.048
10387,Kepler-1225 b,Kepler-1225,0.0738,1046.0,6341.0,1.033
10389,Kepler-1225 b,Kepler-1225,0.0771,1453.0,5814.0,2.476
10390,Kepler-1225 b,Kepler-1225,0.075,1069.0,6369.0,1.09
10391,Kepler-1225 b,Kepler-1225,0.0738,1046.0,6341.0,1.033
10394,Kepler-1225 b,Kepler-1225,0.0738,1046.0,6341.0,1.033
10398,Kepler-1226 b,Kepler-1226,0.1361,809.0,5936.0,1.299
10400,Kepler-1226 b,Kepler-1226,0.1323,734.0,6184.0,0.959
10402,Kepler-1226 b,Kepler-1226,0.1323,734.0,6184.0,0.959
10403,Kepler-1226 b,Kepler-1226,0.135,748.0,6197.0,1.01
10404,Kepler-1226 b,Kepler-1226,0.1323,734.0,6184.0,0.959
10407,Kepler-1227 b,Kepler-1227,0.4,401.0,5840.0,0.97
10410,Kepler-1227 b,Kepler-1227,0.3816,393.0,5799.0,0.901
10412,Kepler-1227 b,Kepler-1227,0.3816,393.0,5799.0,0.901
10413,Kepler-1227 b,Kepler-1227,0.3816,393.0,5799.0,0.901
10414,Kepler-1227 b,Kepler-1227,0.4092,369.0,5632.0,0.904
10419,Kepler-1228 b,Kepler-1228,0.013,1764.0,5285.0,0.74
10420,Kepler-1228 b,Kepler-1228,0.0124,1768.0,5256.0,0.721
10422,Kepler-1228 b,Kepler-1228,0.0124,1768.0,5256.0,0.721
10423,Kepler-1228 b,Kepler-1228,0.0125,1757.0,5255.0,0.716
10424,Kepler-1228 b,Kepler-1228,0.0124,1768.0,5256.0,0.721
10426,Kepler-1229 b,Kepler-1229,0.313,228.0,4013.0,0.52
10429,Kepler-1229 b,Kepler-1229,0.3013,196.0,3576.0,0.463
10430,Kepler-1229 b,Kepler-1229,0.2899,196.0,3724.0,0.414
10431,Kepler-1229 b,Kepler-1229,0.3006,212.0,3577.0,0.45
10433,Kepler-1229 b,Kepler-1229,0.2899,196.0,3724.0,0.414
10435,Kepler-1229 b,Kepler-1229,0.2899,196.0,3724.0,0.414
10437,Kepler-123 b,Kepler-123,0.136,770.0,6274.0,1.05
10438,Kepler-123 b,Kepler-123,0.1312,774.0,6086.0,1.092
10442,Kepler-123 b,Kepler-123,0.1312,774.0,6086.0,1.092
10446,Kepler-123 b,Kepler-123,0.1312,817.0,6086.0,1.216
10447,Kepler-123 b,Kepler-123,0.1312,774.0,6086.0,1.092
10451,Kepler-123 c,Kepler-123,0.1756,669.0,6086.0,1.092
10453,Kepler-123 c,Kepler-123,0.1756,669.0,6086.0,1.092
10457,Kepler-123 c,Kepler-123,0.182,666.0,6274.0,1.05
10460,Kepler-123 c,Kepler-123,0.1756,669.0,6086.0,1.092
10462,Kepler-123 c,Kepler-123,0.1757,706.0,6086.0,1.216
10464,Kepler-1230 b,Kepler-1230,0.0921,946.0,6165.0,1.115
10467,Kepler-1230 b,Kepler-1230,0.0921,946.0,6165.0,1.115
10469,Kepler-1230 b,Kepler-1230,0.0921,946.0,6165.0,1.115
10470,Kepler-1230 b,Kepler-1230,0.093,934.0,6144.0,1.1
10472,Kepler-1230 b,Kepler-1230,0.0921,946.0,6165.0,1.115
10474,Kepler-1231 b,Kepler-1231,0.093,788.0,5817.0,0.88
10476,Kepler-1231 b,Kepler-1231,0.0914,870.0,5557.0,1.151
10478,Kepler-1231 b,Kepler-1231,0.0936,808.0,5851.0,0.918
10480,Kepler-1231 b,Kepler-1231,0.0936,808.0,5851.0,0.918
10481,Kepler-1231 b,Kepler-1231,0.0936,808.0,5851.0,0.918
10482,Kepler-1232 b,Kepler-1232,0.1673,523.0,5242.0,0.856
10483,Kepler-1232 b,Kepler-1232,0.1701,583.0,5495.0,0.985
10484,Kepler-1232 b,Kepler-1232,0.1701,583.0,5495.0,0.985
10485,Kepler-1232 b,Kepler-1232,0.164,563.0,5413.0,0.91
10487,Kepler-1232 b,Kepler-1232,0.1701,583.0,5495.0,0.985
10493,Kepler-1233 b,Kepler-1233,0.2627,604.0,6505.0,1.163
10494,Kepler-1233 b,Kepler-1233,0.2627,604.0,6505.0,1.163
10497,Kepler-1233 b,Kepler-1233,0.2627,604.0,6505.0,1.163
10498,Kepler-1233 b,Kepler-1233,0.263,604.0,6499.0,1.169
10500,Kepler-1233 b,Kepler-1233,0.264,598.0,6495.0,1.15
10503,Kepler-1234 b,Kepler-1234,0.0963,634.0,5072.0,0.774
10505,Kepler-1234 b,Kepler-1234,0.0963,634.0,5072.0,0.774
10507,Kepler-1234 b,Kepler-1234,0.096,625.0,5073.0,0.748
10508,Kepler-1234 b,Kepler-1234,0.093,602.0,5010.0,0.69
10511,Kepler-1234 b,Kepler-1234,0.0963,634.0,5072.0,0.774
10513,Kepler-1235 b,Kepler-1235,0.049,961.0,5461.0,0.78
10515,Kepler-1235 b,Kepler-1235,0.049,986.0,5492.0,0.812
10516,Kepler-1235 b,Kepler-1235,0.0491,985.0,5481.0,0.815
10519,Kepler-1235 b,Kepler-1235,0.049,986.0,5492.0,0.812
10521,Kepler-1235 b,Kepler-1235,0.049,986.0,5492.0,0.812
10524,Kepler-1236 b,Kepler-1236,0.185,492.0,5442.0,0.78
10526,Kepler-1236 b,Kepler-1236,0.1799,487.0,5422.0,0.746
10528,Kepler-1236 b,Kepler-1236,0.1799,487.0,5422.0,0.746
10529,Kepler-1236 b,Kepler-1236,0.1803,480.0,5395.0,0.734
10531,Kepler-1236 b,Kepler-1236,0.1799,487.0,5422.0,0.746
10533,Kepler-1237 b,Kepler-1237,0.3778,366.0,5418.0,0.888
10536,Kepler-1237 b,Kepler-1237,0.352,343.0,5271.0,0.77
10537,Kepler-1237 b,Kepler-1237,0.3778,366.0,5418.0,0.888
10539,Kepler-1237 b,Kepler-1237,0.3778,366.0,5418.0,0.888
10541,Kepler-1237 b,Kepler-1237,0.3778,366.0,5418.0,0.888
10542,Kepler-1238 b,Kepler-1238,0.0546,1309.0,6337.0,1.198
10544,Kepler-1238 b,Kepler-1238,0.0546,1309.0,6337.0,1.198
10545,Kepler-1238 b,Kepler-1238,0.052,1242.0,6225.0,1.06
10546,Kepler-1238 b,Kepler-1238,0.0541,1389.0,6150.0,1.417
10548,Kepler-1238 b,Kepler-1238,0.0546,1309.0,6337.0,1.198
10550,Kepler-1239 b,Kepler-1239,0.0625,1183.0,6321.0,1.125
10552,Kepler-1239 b,Kepler-1239,0.0626,1192.0,6343.0,1.137
10553,Kepler-1239 b,Kepler-1239,0.0626,1192.0,6343.0,1.137
10554,Kepler-1239 b,Kepler-1239,0.0626,1192.0,6343.0,1.137
10555,Kepler-1239 b,Kepler-1239,0.06,1073.0,6096.0,0.95
10559,Kepler-124 b,Kepler-124,0.0398,931.0,5196.0,0.657
10561,Kepler-124 b,Kepler-124,0.042,979.0,5288.0,0.74
10563,Kepler-124 b,Kepler-124,0.0398,931.0,5196.0,0.657
10564,Kepler-124 b,Kepler-124,0.0398,931.0,5196.0,0.657
10567,Kepler-124 b,Kepler-124,0.0395,892.0,4983.0,0.651
10570,Kepler-124 c,Kepler-124,0.106,616.0,5288.0,0.74
10571,Kepler-124 c,Kepler-124,0.1012,584.0,5196.0,0.657
10573,Kepler-124 c,Kepler-124,0.1012,584.0,5196.0,0.657
10575,Kepler-124 c,Kepler-124,0.1012,584.0,5196.0,0.657
10577,Kepler-124 c,Kepler-124,0.1005,560.0,4983.0,0.651
10581,Kepler-124 d,Kepler-124,0.1733,446.0,5196.0,0.657
10583,Kepler-124 d,Kepler-124,0.1719,428.0,4983.0,0.651
10585,Kepler-124 d,Kepler-124,0.182,470.0,5288.0,0.74
10588,Kepler-124 d,Kepler-124,0.1733,446.0,5196.0,0.657
10591,Kepler-124 d,Kepler-124,0.1733,446.0,5196.0,0.657
10592,Kepler-1240 b,Kepler-1240,0.0534,1052.0,5658.0,0.948
10593,Kepler-1240 b,Kepler-1240,0.0557,1121.0,5688.0,1.111
10598,Kepler-1240 b,Kepler-1240,0.054,1054.0,5656.0,0.96
10599,Kepler-1240 b,Kepler-1240,0.0534,1052.0,5658.0,0.948
10601,Kepler-1240 b,Kepler-1240,0.0534,1052.0,5658.0,0.948
10602,Kepler-1241 b,Kepler-1241,0.1334,614.0,5561.0,0.836
10606,Kepler-1241 b,Kepler-1241,0.1334,614.0,5561.0,0.836
10607,Kepler-1241 b,Kepler-1241,0.132,610.0,5540.0,0.82
10608,Kepler-1241 b,Kepler-1241,0.1334,614.0,5561.0,0.836
10610,Kepler-1241 b,Kepler-1241,0.1336,612.0,5569.0,0.829
10612,Kepler-1242 b,Kepler-1242,0.1039,639.0,5052.0,0.855
10614,Kepler-1242 b,Kepler-1242,0.109,655.0,4862.0,1.02
10617,Kepler-1242 b,Kepler-1242,0.1039,639.0,5052.0,0.855
10619,Kepler-1242 b,Kepler-1242,0.1039,639.0,5052.0,0.855
10620,Kepler-1242 b,Kepler-1242,0.1039,639.0,5052.0,0.855
10622,Kepler-1243 b,Kepler-1243,0.126,694.0,5782.0,0.93
10626,Kepler-1243 b,Kepler-1243,0.1243,685.0,5772.0,0.899
10627,Kepler-1243 b,Kepler-1243,0.1243,685.0,5772.0,0.899
10628,Kepler-1243 b,Kepler-1243,0.1256,690.0,5518.0,1.008
10631,Kepler-1243 b,Kepler-1243,0.1243,685.0,5772.0,0.899
10632,Kepler-1244 b,Kepler-1244,0.049,1633.0,6728.0,1.484
10633,Kepler-1244 b,Kepler-1244,0.052,1641.0,6733.0,1.59
10637,Kepler-1244 b,Kepler-1244,0.0502,1839.0,6732.0,1.927
10638,Kepler-1244 b,Kepler-1244,0.049,1633.0,6728.0,1.484
10639,Kepler-1244 b,Kepler-1244,0.049,1633.0,6728.0,1.484
10641,Kepler-1245 b,Kepler-1245,0.0484,1043.0,5455.0,0.909
10643,Kepler-1245 b,Kepler-1245,0.0484,1043.0,5455.0,0.909
10646,Kepler-1245 b,Kepler-1245,0.0484,1043.0,5455.0,0.909
10648,Kepler-1245 b,Kepler-1245,0.0484,1043.0,5455.0,0.909
10649,Kepler-1245 b,Kepler-1245,0.049,1046.0,5447.0,0.93
10652,Kepler-1245 c,Kepler-1245,0.0372,1190.0,5455.0,0.909
10654,Kepler-1245 c,Kepler-1245,0.0372,1189.0,5455.0,0.909
10656,Kepler-1245 c,Kepler-1245,0.0372,1189.0,5455.0,0.909
10657,Kepler-1245 c,Kepler-1245,0.0372,1189.0,5455.0,0.909
10659,Kepler-1246 b,Kepler-1246,0.0848,554.0,4563.0,0.642
10660,Kepler-1246 b,Kepler-1246,0.0848,554.0,4563.0,0.642
10661,Kepler-1246 b,Kepler-1246,0.0848,554.0,4563.0,0.642
10662,Kepler-1246 b,Kepler-1246,0.085,547.0,4592.0,0.62
10665,Kepler-1246 b,Kepler-1246,0.0848,554.0,4563.0,0.642
10667,Kepler-1247 b,Kepler-1247,0.1091,679.0,5561.0,0.836
10668,Kepler-1247 b,Kepler-1247,0.1091,679.0,5561.0,0.836
10670,Kepler-1247 b,Kepler-1247,0.1091,679.0,5561.0,0.836
10672,Kepler-1247 b,Kepler-1247,0.111,634.0,5345.0,0.8
10675,Kepler-1247 b,Kepler-1247,0.1091,676.0,5550.0,0.831
10677,Kepler-1248 b,Kepler-1248,0.0806,1035.0,6161.0,1.169
10679,Kepler-1248 b,Kepler-1248,0.0779,1060.0,6045.0,1.231
10681,Kepler-1248 b,Kepler-1248,0.076,962.0,6103.0,0.97
10682,Kepler-1248 b,Kepler-1248,0.0779,1060.0,6045.0,1.231
10683,Kepler-1248 b,Kepler-1248,0.0779,1060.0,6045.0,1.231
10686,Kepler-1249 b,Kepler-1249,0.167,647.0,6091.0,0.967
10688,Kepler-1249 b,Kepler-1249,0.167,647.0,6091.0,0.967
10689,Kepler-1249 b,Kepler-1249,0.167,647.0,6091.0,0.967
10690,Kepler-1249 b,Kepler-1249,0.167,647.0,6091.0,0.967
10693,Kepler-1249 b,Kepler-1249,0.168,645.0,6086.0,0.97
10695,Kepler-125 b,Kepler-125,0.0413,596.0,3810.0,0.52
10696,Kepler-125 b,Kepler-125,0.04124,594.0,3810.0,0.52
10699,Kepler-125 b,Kepler-125,0.0411,590.0,3808.0,0.508
10701,Kepler-125 b,Kepler-125,0.041,625.0,3996.0,0.515
10706,Kepler-125 b,Kepler-125,0.0413,596.0,3810.0,0.52
10707,Kepler-125 b,Kepler-125,0.0413,596.0,3810.0,0.52
10712,Kepler-125 c,Kepler-125,0.0513,535.0,3810.0,0.52
10717,Kepler-125 c,Kepler-125,0.051,560.0,3996.0,0.515
10720,Kepler-125 c,Kepler-125,0.0513,535.0,3810.0,0.52
10721,Kepler-125 c,Kepler-125,0.0511,529.0,3808.0,0.508
10723,Kepler-125 c,Kepler-125,0.0513,535.0,3810.0,0.52
10725,Kepler-1250 b,Kepler-1250,0.0393,1431.0,6147.0,1.096
10726,Kepler-1250 b,Kepler-1250,0.0394,1444.0,6173.0,1.108
10731,Kepler-1250 b,Kepler-1250,0.038,1341.0,6059.0,0.96
10732,Kepler-1250 b,Kepler-1250,0.0394,1444.0,6173.0,1.108
10733,Kepler-1250 b,Kepler-1250,0.0394,1444.0,6173.0,1.108
10735,Kepler-1251 b,Kepler-1251,0.2478,487.0,5790.0,0.9
10736,Kepler-1251 b,Kepler-1251,0.2478,487.0,5790.0,0.9
10738,Kepler-1251 b,Kepler-1251,0.2478,487.0,5790.0,0.9
10741,Kepler-1251 b,Kepler-1251,0.2478,487.0,5790.0,0.9
10742,Kepler-1251 b,Kepler-1251,0.245,475.0,5753.0,0.86
10744,Kepler-1252 b,Kepler-1252,0.1078,665.0,5475.0,0.818
10745,Kepler-1252 b,Kepler-1252,0.113,709.0,5518.0,0.96
10747,Kepler-1252 b,Kepler-1252,0.1078,665.0,5475.0,0.818
10749,Kepler-1252 b,Kepler-1252,0.1078,665.0,5475.0,0.818
10750,Kepler-1252 b,Kepler-1252,0.1078,665.0,5475.0,0.818
10755,Kepler-1253 b,Kepler-1253,0.3094,478.0,5995.0,1.011
10756,Kepler-1253 b,Kepler-1253,0.3133,501.0,5753.0,1.222
10761,Kepler-1253 b,Kepler-1253,0.332,485.0,6044.0,1.1
10762,Kepler-1253 b,Kepler-1253,0.3094,478.0,5995.0,1.011
10763,Kepler-1253 b,Kepler-1253,0.3094,478.0,5995.0,1.011
10764,Kepler-1254 b,Kepler-1254,0.084,679.0,5130.0,0.756
10765,Kepler-1254 b,Kepler-1254,0.083,679.0,5115.0,0.75
10766,Kepler-1254 b,Kepler-1254,0.084,679.0,5130.0,0.756
10768,Kepler-1254 b,Kepler-1254,0.084,679.0,5130.0,0.756
10771,Kepler-1254 b,Kepler-1254,0.0833,660.0,4838.0,0.796
10773,Kepler-1254 c,Kepler-1254,0.0425,954.0,5130.0,0.756
10777,Kepler-1254 c,Kepler-1254,0.0425,954.0,5130.0,0.756
10778,Kepler-1254 c,Kepler-1254,0.0422,927.0,4838.0,0.796
10779,Kepler-1254 c,Kepler-1254,0.0425,954.0,5130.0,0.756
10781,Kepler-1254 d,Kepler-1254,0.058,817.0,5130.0,0.756
10785,Kepler-1254 d,Kepler-1254,0.058,817.0,5130.0,0.756
10786,Kepler-1254 d,Kepler-1254,0.058,817.0,5130.0,0.756
10788,Kepler-1254 d,Kepler-1254,0.0575,794.0,4838.0,0.796
10791,Kepler-1255 b,Kepler-1255,0.2171,572.0,6168.0,0.96
10792,Kepler-1255 b,Kepler-1255,0.2171,572.0,6168.0,0.96
10794,Kepler-1255 b,Kepler-1255,0.2226,694.0,5843.0,1.615
10796,Kepler-1255 b,Kepler-1255,0.2171,572.0,6168.0,0.96
10797,Kepler-1255 b,Kepler-1255,0.221,584.0,6180.0,1.02
10799,Kepler-1256 b,Kepler-1256,0.1063,933.0,5945.0,1.346
10801,Kepler-1256 b,Kepler-1256,0.1097,972.0,6453.0,1.28
10803,Kepler-1256 b,Kepler-1256,0.1097,972.0,6453.0,1.28
10805,Kepler-1256 b,Kepler-1256,0.111,973.0,6438.0,1.3
10806,Kepler-1256 b,Kepler-1256,0.1097,972.0,6453.0,1.28
10809,Kepler-1257 b,Kepler-1257,0.037,1230.0,5782.0,0.86
10811,Kepler-1257 b,Kepler-1257,0.0376,1252.0,5806.0,0.899
10814,Kepler-1257 b,Kepler-1257,0.0376,1252.0,5806.0,0.899
10815,Kepler-1257 b,Kepler-1257,0.0376,1252.0,5806.0,0.899
10817,Kepler-1257 b,Kepler-1257,0.0376,1252.0,5806.0,0.899
10820,Kepler-1258 b,Kepler-1258,0.0201,2335.0,5825.0,1.662
10821,Kepler-1258 b,Kepler-1258,0.02,1856.0,6069.0,0.96
10822,Kepler-1258 b,Kepler-1258,0.0194,1846.0,6060.0,0.925
10824,Kepler-1258 b,Kepler-1258,0.0194,1846.0,6060.0,0.925
10827,Kepler-1258 b,Kepler-1258,0.0194,1846.0,6060.0,0.925
10829,Kepler-1259 b,Kepler-1259,0.0142,1701.0,5166.0,0.791
10830,Kepler-1259 b,Kepler-1259,0.0142,1701.0,5166.0,0.791
10832,Kepler-1259 b,Kepler-1259,0.0142,1701.0,5166.0,0.791
10833,Kepler-1259 b,Kepler-1259,0.0141,1681.0,5172.0,0.767
10834,Kepler-1259 b,Kepler-1259,0.014,1589.0,5099.0,0.699
10838,Kepler-126 b,Kepler-126,0.0994,1017.0,6239.0,1.358
10839,Kepler-126 b,Kepler-126,0.0994,1017.0,6239.0,1.358
10840,Kepler-126 b,Kepler-126,0.0958,1009.0,6214.0,1.297
10846,Kepler-126 b,Kepler-126,0.0994,1017.0,6239.0,1.358
10850,Kepler-126 b,Kepler-126,0.097,980.0,6164.0,1.26
10853,Kepler-126 c,Kepler-126,0.1622,796.0,6239.0,1.358
10856,Kepler-126 c,Kepler-126,0.1622,796.0,6239.0,1.358
10860,Kepler-126 c,Kepler-126,0.1562,790.0,6214.0,1.297
10862,Kepler-126 c,Kepler-126,0.1622,796.0,6239.0,1.358
10864,Kepler-126 c,Kepler-126,0.159,765.0,6164.0,1.26
10871,Kepler-126 d,Kepler-126,0.4477,479.0,6239.0,1.358
10873,Kepler-126 d,Kepler-126,0.438,461.0,6164.0,1.26
10874,Kepler-126 d,Kepler-126,0.4477,479.0,6239.0,1.358
10875,Kepler-126 d,Kepler-126,0.4477,479.0,6239.0,1.358
10876,Kepler-126 d,Kepler-126,0.4312,475.0,6214.0,1.297
10879,Kepler-1260 b,Kepler-1260,0.1305,673.0,5923.0,0.866
10881,Kepler-1260 b,Kepler-1260,0.1305,673.0,5923.0,0.866
10882,Kepler-1260 b,Kepler-1260,0.141,694.0,5999.0,0.97
10887,Kepler-1260 b,Kepler-1260,0.1444,823.0,5862.0,1.463
10888,Kepler-1260 b,Kepler-1260,0.1305,673.0,5923.0,0.866
10893,Kepler-1261 b,Kepler-1261,0.249,409.0,5136.0,0.81
10894,Kepler-1261 b,Kepler-1261,0.239,396.0,4891.0,0.805
10895,Kepler-1261 b,Kepler-1261,0.235,395.0,5046.0,0.74
10896,Kepler-1261 b,Kepler-1261,0.249,409.0,5136.0,0.81
10897,Kepler-1261 b,Kepler-1261,0.249,409.0,5136.0,0.81
10900,Kepler-1262 b,Kepler-1262,0.0829,954.0,6112.0,1.037
10902,Kepler-1262 b,Kepler-1262,0.0829,954.0,6112.0,1.037
10905,Kepler-1262 b,Kepler-1262,0.134,758.0,6114.0,1.06
10906,Kepler-1262 b,Kepler-1262,0.083,949.0,6117.0,1.027
10907,Kepler-1262 b,Kepler-1262,0.0829,954.0,6112.0,1.037
10909,Kepler-1263 b,Kepler-1263,0.05,909.0,5284.0,0.76
10911,Kepler-1263 b,Kepler-1263,0.0499,907.0,5009.0,0.84
10912,Kepler-1263 b,Kepler-1263,0.051,920.0,5310.0,0.786
10913,Kepler-1263 b,Kepler-1263,0.051,920.0,5310.0,0.786
10914,Kepler-1263 b,Kepler-1263,0.051,920.0,5310.0,0.786
10917,Kepler-1264 b,Kepler-1264,0.019,1895.0,5944.0,0.99
10919,Kepler-1264 b,Kepler-1264,0.0191,1677.0,5580.0,0.886
10920,Kepler-1264 b,Kepler-1264,0.0174,1823.0,5854.0,0.867
10922,Kepler-1264 b,Kepler-1264,0.0174,1823.0,5854.0,0.867
10924,Kepler-1264 b,Kepler-1264,0.0174,1823.0,5854.0,0.867
10926,Kepler-1265 b,Kepler-1265,0.0612,732.0,4769.0,0.742
10927,Kepler-1265 b,Kepler-1265,0.0612,732.0,4769.0,0.742
10929,Kepler-1265 b,Kepler-1265,0.0612,732.0,4769.0,0.742
10933,Kepler-1265 b,Kepler-1265,0.06,688.0,4727.0,0.653
10934,Kepler-1265 b,Kepler-1265,0.0612,732.0,4769.0,0.742
10936,Kepler-1266 b,Kepler-1266,0.1725,489.0,5274.0,0.762
10938,Kepler-1266 b,Kepler-1266,0.1725,489.0,5274.0,0.762
10942,Kepler-1266 b,Kepler-1266,0.1725,489.0,5274.0,0.762
10943,Kepler-1266 b,Kepler-1266,0.1689,489.0,4996.0,0.831
10945,Kepler-1266 b,Kepler-1266,0.176,443.0,5085.0,0.69
10946,Kepler-1266 c,Kepler-1266,0.054,799.0,5085.0,0.69
10947,Kepler-1266 c,Kepler-1266,0.0531,881.0,5274.0,0.762
10950,Kepler-1266 c,Kepler-1266,0.0531,881.0,5274.0,0.762
10952,Kepler-1266 c,Kepler-1266,0.052,881.0,4996.0,0.831
10953,Kepler-1266 c,Kepler-1266,0.0531,881.0,5274.0,0.762
10954,Kepler-1267 b,Kepler-1267,0.1074,699.0,5565.0,0.871
10956,Kepler-1267 b,Kepler-1267,0.108,658.0,5363.0,0.84
10957,Kepler-1267 b,Kepler-1267,0.1074,699.0,5565.0,0.871
10961,Kepler-1267 b,Kepler-1267,0.1057,774.0,5514.0,1.071
10962,Kepler-1267 b,Kepler-1267,0.1074,699.0,5565.0,0.871
10965,Kepler-1268 b,Kepler-1268,0.2395,610.0,6324.0,1.147
10968,Kepler-1268 b,Kepler-1268,0.2383,627.0,5842.0,1.41
10970,Kepler-1268 b,Kepler-1268,0.244,589.0,6337.0,1.08
10972,Kepler-1268 b,Kepler-1268,0.2395,610.0,6324.0,1.147
10973,Kepler-1268 b,Kepler-1268,0.2395,610.0,6324.0,1.147
